
31	6	159.975546	3227.008704	1879.737502	566.503197	2446.240699	
32	5	163.627549	4189.082957	2034.386814	358.395028	2392.781842	
33	3	160.661372	3194.801086	1573.468694	681.230278	2254.698973	
34	3	173.451118	4309.343870	2263.748136	32.704668	2296.452804	
35	5	169.994507	3960.496130	1360.814387	243.487269	1604.301656	
36	2	147.105255	3974.733468	950.432592	456.759417	1407.192009	
37	5	161.661776	3924.668512	1397.092611	315.394902	1712.487513	
38	4	168.690866	3168.264243	1865.074573	166.659370	2031.733942	
39	4	164.028139	4596.325123	1923.635793	497.533604	2421.169397	
40	4	162.023762	3855.919868	1712.539804	45.498908	1758.038712	
41	3	169.624737	3970.753819	1968.006439	54.531903	2022.538342	
42	5	173.803061	4038.565511	1980.020415	266.484928	2246.505342	
43	5	169.160470	3011.560114	3252.960683	7.538727	3260.499410	
44	4	172.416565	2806.282416	2691.348238	290.738427	2982.086665	
45	5	158.355706	3194.746331	1533.193636	540.209871	2073.403507	
46	5	164.648532	3461.209374	1532.962916	764.175185	2297.138102	
47	4	164.479313	3331.029247	1291.695030	643.714186	1935.409217	
48	5	168.830786	3986.439230	1725.023855	417.546694	2142.570549	
49	3	167.516551	3917.009528	1092.055908	1036.616561	2128.672469	
50	4	167.040936	3346.205718	1736.176875	943.108812	2679.285687	
51	4	155.131908	3929.812500	2123.065239	339.820347	2462.885585	
52	3	167.936218	3872.999782	1259.778149	63.601919	1323.380067	
53	4	167.575935	3181.804900	1141.407860	863.876340	2005.284200	
54	3	163.078574	4032.815239	2014.959205	321.267726	2336.226931	
55	6	162.560910	3729.068153	1800.018092	127.385086	1927.403178	
56	2	173.311138	4202.506596	1561.532120	0.000000	1561.532120	
57	6	160.883824	3990.155928	2397.624466	84.087059	2481.711525	
58	6	164.096260	2911.504700	2437.455660	290.263665	2727.719325	
59	4	167.955881	2699.332024	3021.587205	271.414602	3293.001807	
60	4	161.980385	3110.401532	1199.523561	652.076084	1851.599645	
61	5	155.487393	2369.620446	1274.199415	1341.452343	2615.651758	
62	3	156.187259	4396.800467	1772.761011	30.400511	1803.161522	
63	5	162.475253	4425.088224	1207.300340	512.615586	1719.915926	
64	5	158.635774	3051.947127	1250.052083	723.942794	1973.994877	
65	3	153.401183	3108.900408	1400.463945	105.982693	1506.446639	
66	3	173.330394	3492.214963	3238.955631	80.897328	3319.852959	
67	5	165.041598	4016.857585	2927.170320	467.529507	3394.699827	
68	5	169.015320	3582.576741	1337.018302	519.452860	1856.471162	
69	4	153.976164	3528.786978	1956.384348	203.191809	2159.576157	
70	4	166.837224	4789.109580	2130.937414	161.728659	2292.666073	
71	2	170.928287	3559.220183	1379.113545	0.000000	1379.113545	
72	5	160.270853	3820.952901	1942.961151	690.698900	2633.660051	
73	3	173.438577	3346.817420	1405.554974	276.506578	1682.061552	
74	3	154.998569	3570.905460	979.842811	0.000000	979.842811	
75	4	169.510108	3392.515916	1695.890377	190.261531	1886.151908	
76	3	165.977327	3501.367470	2570.511382	175.172071	2745.683452	
77	4	154.646408	3222.019897	1578.094596	171.614165	1749.708761	
78	3	163.248425	4044.202496	1427.951894	285.335591	1713.287485	
79	4	167.131997	3318.280624	1642.859141	23.309601	1666.168743	
80	5	166.350497	3767.222978	1231.426033	2111.076913	3342.502946	
81	5	165.683025	4312.000907	1666.325483	656.426694	2322.752177	
82	3	163.515622	4197.096877	1421.806777	24.469081	1446.275859	
83	4	165.792080	3568.720389	2277.193740	0.000000	2277.193740	
84	4	163.993535	2644.658477	2684.870935	535.044811	3219.915745	
85	4	159.442926	3214.849482	2181.377870	536.655195	2718.033065	
86	4	153.937909	4037.041115	1207.923326	51.225895	1259.149221	
87	4	152.828261	3839.269303	1109.165673	704.799101	1813.964774	
88	6	162.522586	3547.590949	1478.017677	661.002901	2139.020578	
89	5	165.487360	2828.779110	2536.154706	783.017629	3319.172334	
90	3	162.502878	3982.161932	1388.122776	295.144932	1683.267708	
91	4	171.139523	2626.257434	1271.350186	182.280338	1453.630524	
92	5	166.095939	4141.969837	1054.885989	553.443155	1608.329145	
93	3	154.340897	5019.600258	881.792317	504.429742	1386.222059	
94	4	161.425823	3682.832608	1072.902914	993.996942	2066.899857	
95	4	169.777456	3368.385191	1040.118786	1418.891234	2459.010020	
96	4	159.872326	4638.216694	839.183346	145.120063	984.303408	
97	6	164.036565	3090.878549	1863.658574	972.008697	2835.667271	
98	4	159.098851	2492.940694	1415.052485	785.204989	2200.257474	
99	3	165.577726	3471.884635	1289.009887	763.976474	2052.986361	
100	5	170.478849	3090.704243	2150.840729	301.217685	2452.058414	
101	5	173.057506	3389.255188	2352.668830	476.344214	2829.013044	
102	5	161.743087	3039.699774	1920.881798	1089.228632	3010.110430	
103	7	172.969087	3500.681434	2331.240421	620.170869	2951.411290	
104	6	172.396286	2800.052401	2276.480492	550.871542	2827.352034	
105	4	157.914318	3146.590865	1385.705329	493.797382	1879.502711	
106	5	167.781399	3054.957813	2059.643522	301.540294	2361.183816	
107	4	163.933910	3667.285336	2553.492147	2171.420715	4724.912862	
108	6	167.061809	4140.206084	2453.727510	173.457199	2627.184710	
109	5	169.302762	3823.990482	2257.548786	168.286782	2425.835569	
110	4	161.644550	3934.858745	2651.740794	1023.423491	3675.164284	
111	4	166.937655	4180.569489	2111.409260	274.695830	2386.105090	
112	4	173.689144	4172.526499	923.616699	249.859130	1173.475829	
113	5	159.720158	3149.892268	2075.904987	193.057001	2268.961989	
114	4	161.974556	3320.841766	1494.449539	205.626150	1700.075689	
115	4	169.182879	4420.177288	1977.120555	215.719689	2192.840244	
116	3	157.514892	3316.295991	1225.675031	318.281807	1543.956838	
117	2	167.189741	3841.145913	2491.258325	0.000000	2491.258325	
118	4	166.824070	4095.696437	1122.080832	444.239272	1566.320105	
119	4	152.922821	4128.328750	2205.253966	169.207583	2374.461549	
120	4	172.288666	5019.873087	2548.044196	318.894036	2866.938232	
121	3	154.524957	4100.710313	2428.852570	0.000000	2428.852570	
122	5	153.894691	4195.461789	1497.837024	491.493465	1989.330490	
123	3	173.864219	2952.937447	1857.686118	881.448955	2739.135072	
124	3	165.409184	4013.619629	1138.737130	159.120551	1297.857681	
125	4	154.343105	5092.578334	1707.853088	321.716813	2029.569900	
126	5	161.178092	3490.547374	2176.364525	527.162101	2703.526626	
127	6	158.519432	3737.062123	1669.703990	183.538435	1853.242425	
128	4	156.634303	3260.474757	1643.116083	399.240113	2042.356197	
129	5	158.362186	3520.420434	3053.131110	732.552406	3785.683516	
130	5	167.350766	4022.011225	1734.993853	10.124488	1745.118341	
131	5	165.607747	3161.808379	1599.892023	397.003026	1996.895049	
132	2	165.094129	3862.083139	1743.070374	180.152674	1923.223048	
133	4	154.098146	4462.828575	1711.487003	473.622669	2185.109672	
134	4	156.826830	3546.795346	1460.064866	845.780784	2305.845650	
135	6	163.702662	2786.407234	1741.795999	277.392428	2019.188427	
136	4	153.083854	3685.850446	1475.340663	0.000000	1475.340663	
137	4	169.426973	2999.720386	1945.143281	376.352652	2321.495933	
138	3	158.176900	3881.900388	3076.324076	0.000000	3076.324076	
139	4	153.836226	4027.629135	1902.111473	231.361962	2133.473434	
140	5	169.190074	4028.267032	2195.576984	292.606791	2488.183775	
141	3	172.983522	3794.385899	1614.862123	165.342643	1780.204765	
142	4	167.597984	3610.798515	1661.066412	825.728860	2486.795272	
143	4	160.107327	4536.275704	2337.137202	0.000000	2337.137202	
144	4	160.655311	4215.866219	1956.105833	0.000000	1956.105833	
145	3	174.579263	3352.398261	1582.521384	237.199428	1819.720812	
146	3	162.758875	3375.979315	1176.169732	659.656867	1835.826599	
147	5	161.072744	2837.529848	1473.816140	509.086423	1982.902563	
148	5	165.531476	2911.880693	2038.774580	336.966247	2375.740827	
149	4	168.130367	4293.976491	2095.796986	105.421537	2201.218522	
150	4	169.419666	4750.900164	1481.542706	327.352241	1808.894947	
151	4	173.511782	3237.483929	1868.771041	310.046338	2178.817379	
152	3	159.630733	3541.330839	1641.283784	1268.247038	2909.530823	
153	3	157.859695	4608.437951	1460.717005	454.341016	1915.058021	
154	4	163.749159	3270.138975	2112.914576	57.512305	2170.426881	
155	6	162.914800	3562.635323	1429.469546	500.953904	1930.423450	
156	3	170.324004	4681.044228	771.261299	827.813750	1599.075049	
157	4	162.281540	4486.593709	1225.702624	423.924457	1649.627081	
158	3	166.821151	3603.854354	1799.822834	0.315429	1800.138263	
159	5	164.885417	3681.898770	1185.030373	445.071412	1630.101785	
160	4	168.225069	3364.138773	799.130312	731.326999	1530.457311	
161	4	171.168652	3808.615884	1061.775799	960.996423	2022.772223	
162	3	171.318018	3656.361776	1216.174188	625.315562	1841.489750	
163	5	167.723201	2839.273230	1915.877563	738.191205	2654.068769	
164	5	161.559850	2998.396310	1648.900820	473.449954	2122.350774	
165	3	165.320306	3426.370234	2282.735190	762.863406	3045.598596	
166	6	169.066819	2414.594458	2281.658244	1062.985228	3344.643472	
167	2	178.367529	3362.481742	2053.245886	0.726541	2053.972427	
168	6	167.320950	3505.095267	2479.884433	470.234883	2950.119316	
169	2	164.387559	3892.536217	1333.111163	0.000000	1333.111163	
170	5	162.626201	3429.342713	1707.281070	373.074033	2080.355102	
171	4	167.812785	3311.743956	2435.855022	32.563729	2468.418751	
172	4	167.504305	4137.303400	1456.732579	142.875741	1599.608320	
173	3	167.891389	3555.497477	2249.306827	412.364997	2661.671825	
174	5	176.556365	3606.453102	2522.492571	631.814981	3154.307552	
175	4	162.301808	3025.921965	1769.180206	1204.090469	2973.270675	
176	4	165.576492	3562.392440	3441.081476	211.884781	3652.966257	
177	6	166.562066	4460.226146	1113.239053	424.519623	1537.758676	
178	5	159.192367	3388.632938	711.825474	797.360858	1509.186331	
179	3	170.562313	4084.629636	1140.828264	155.261228	1296.089492	
180	3	150.903533	3752.052922	1118.502739	440.285972	1558.788712	
181	2	163.756855	4298.608533	1432.091473	244.991568	1677.083041	
182	5	163.697710	3618.510880	1154.255585	481.512187	1635.767772	
183	5	158.227356	3715.291023	2470.580078	242.041280	2712.621358	
184	5	168.804711	2963.566917	2519.483691	820.147718	3339.631409	
185	4	155.153266	4000.972455	3088.748210	11.963002	3100.711212	
186	4	167.671748	4359.757703	1933.686309	290.044046	2223.730355	
187	3	162.096671	3658.129261	1836.170032	9.642788	1845.812820	
188	3	166.833471	2835.026087	1607.090247	155.873953	1762.964200	
189	4	160.341631	3752.631608	1763.570481	399.434404	2163.004885	
190	5	162.324714	2964.414122	2526.267010	324.776644	2851.043654	
191	3	165.821338	4845.887431	1995.543110	286.816594	2282.359704	
192	5	155.757027	3609.940018	1763.355146	813.099199	2576.454345	
193	4	173.686037	3256.773583	1226.878459	701.565583	1928.444042	
194	6	163.693691	2867.556041	1438.023655	1641.731743	3079.755399	
195	6	163.451220	3471.201540	1678.192571	1128.636510	2806.829082	
196	4	157.316896	4256.841370	2711.898449	0.392578	2712.291027	
197	4	161.978504	3381.816792	2299.508607	288.391582	2587.900189	
198	5	163.471320	3415.126045	1858.437177	853.744237	2712.181414	
