
31	4	1	43	16.661208	0.000000	137.403702	0.000000	
31	4	5	7	-50.341295	0.000000	1454.436821	0.000000	
31	4	13	18	0.000000	11.514891	0.000000	33.396667	
31	4	13	9	30.740876	0.000000	513.091882	0.000000	
32	4	5	10	-40.054605	0.000000	863.041138	0.000000	
32	4	1	25	-2.494675	0.000000	3.446664	0.000000	
32	4	6	0	15.457859	0.000000	122.428170	0.000000	
32	4	13	11	39.121776	0.000000	827.440951	0.000000	
33	3	5	16	-28.503308	0.000000	427.961469	0.000000	
33	3	11	19	0.000000	-22.923308	0.000000	131.093779	
33	3	13	13	41.062236	54.138470	844.696756	733.622333	
34	3	16	1	19.653524	0.000000	228.397823	0.000000	
34	3	5	12	-44.274217	0.000000	1039.614637	0.000000	
34	3	13	13	27.674334	37.770848	383.680743	357.087026	
35	4	5	11	-32.275875	5.515776	550.618675	7.651560	
35	4	6	0	17.500741	0.000000	156.926242	0.000000	
35	4	12	20	29.084808	0.000000	422.582564	0.000000	
35	4	13	13	29.496266	41.603155	435.862716	433.224616	
36	6	12	21	12.155147	0.000000	82.612397	0.000000	
36	6	5	13	-42.110644	0.000000	940.490451	0.000000	
36	6	13	7	12.727516	0.000000	80.339103	0.000000	
36	6	3	31	0.000000	17.217714	0.000000	72.956844	
36	6	15	7	0.000000	26.315539	0.000000	173.334547	
36	6	13	13	26.120699	34.345680	341.810353	295.260140	
37	5	5	13	-34.324590	0.000000	624.857998	0.000000	
37	5	3	7	0.000000	-28.748070	0.000000	207.418274	
37	5	16	14	0.000000	11.741041	0.000000	34.752356	
37	5	15	9	0.000000	41.835811	0.000000	434.934733	
37	5	13	13	26.649514	34.450367	355.790389	297.062822	
38	6	15	5	29.027804	0.000000	446.382975	0.000000	
38	6	5	9	-37.432196	0.000000	766.651791	0.000000	
38	6	13	5	33.356427	-16.341294	501.110097	67.019703	
38	6	6	0	24.234517	0.000000	300.920251	0.000000	
38	6	15	10	-41.180423	30.788232	957.366940	235.557645	
38	6	13	13	0.000000	49.611419	0.000000	616.061252	
39	5	5	9	-35.698830	0.000000	697.293318	0.000000	
39	5	13	10	35.138663	26.334412	667.529317	169.684271	
39	5	6	1	23.552293	0.000000	283.551049	0.000000	
39	5	18	5	29.755033	-13.879292	492.391357	47.869879	
39	5	15	10	0.000000	48.672402	0.000000	592.961018	
40	5	5	10	-43.764027	0.000000	1030.293955	0.000000	
40	5	13	13	24.530303	52.527404	301.454292	690.609377	
40	5	6	2	15.602443	0.000000	119.765521	0.000000	
40	5	12	22	5.928481	0.000000	19.040972	0.000000	
40	5	15	5	0.000000	44.347232	0.000000	494.617798	
41	3	5	10	-45.740051	0.000000	1125.433619	0.000000	
41	3	13	13	29.785844	30.334097	444.462833	230.315276	
41	3	1	42	17.502840	0.000000	149.086975	0.000000	
42	4	5	11	-52.407262	0.000000	1499.468747	0.000000	
42	4	13	7	41.669657	-15.032153	852.170238	56.830184	
42	4	13	13	0.000000	36.075564	0.000000	325.751818	
42	4	10	16	0.000000	-13.065557	0.000000	42.421259	
43	4	5	10	-60.024468	0.000000	1938.131483	0.000000	
43	4	13	8	14.336398	0.000000	103.351630	0.000000	
43	4	12	0	0.000000	25.263551	0.000000	156.164785	
43	4	6	12	25.073668	0.000000	240.541814	0.000000	
44	2	5	10	-30.739244	0.000000	508.291625	0.000000	
44	2	13	10	36.203073	0.000000	708.583053	0.000000	
45	3	5	10	-46.261350	0.000000	1151.232928	0.000000	
45	3	13	9	30.987102	0.000000	516.233713	0.000000	
45	3	15	13	0.000000	22.817966	0.000000	129.384291	
46	5	5	11	-46.379865	0.000000	1136.982658	0.000000	
46	5	13	10	36.593166	0.000000	723.935484	0.000000	
46	5	6	21	31.088748	0.000000	425.076129	0.000000	
46	5	15	6	0.000000	35.865767	0.000000	323.516869	
46	5	6	4	10.143653	0.000000	46.032202	0.000000	
47	4	5	14	-44.324393	0.000000	1006.626301	0.000000	
47	4	13	13	49.092337	0.000000	1207.377406	0.000000	
47	4	14	5	0.000000	6.518044	0.000000	10.598931	
47	4	1	17	0.000000	-1.817544	0.000000	0.824133	
48	4	13	7	36.261892	0.000000	668.206548	0.000000	
48	4	5	14	-48.660120	0.000000	1172.011367	0.000000	
48	4	13	13	0.000000	26.690916	0.000000	178.314864	
48	4	17	13	0.000000	20.468874	0.000000	105.623110	
49	3	13	6	30.973390	0.000000	488.449125	0.000000	
49	3	5	10	-46.333251	0.000000	1154.814295	0.000000	
49	3	13	13	0.000000	27.117184	0.000000	184.552013	
50	5	13	8	31.777644	0.000000	518.383677	0.000000	
50	5	5	10	-42.904567	0.000000	990.224432	0.000000	
50	5	13	12	0.000000	34.036959	0.000000	289.976033	
50	5	10	3	-7.402806	-22.211299	25.634300	124.260004	
50	5	6	2	28.708977	-1.138308	413.461935	0.326753	
51	6	13	9	48.343955	0.000000	1182.234407	0.000000	
51	6	5	9	-43.782542	0.000000	1048.840594	0.000000	
51	6	13	15	0.000000	40.740853	0.000000	418.438147	
51	6	6	22	0.000000	0.632656	0.000000	0.098503	
51	6	14	21	0.000000	-27.118212	0.000000	184.951895	
51	6	6	0	17.292709	0.000000	153.217633	0.000000	
52	3	13	13	35.640036	22.959677	636.343930	131.944757	
52	3	5	15	-39.778135	0.000000	817.956592	0.000000	
52	3	6	22	0.000000	-11.023767	0.000000	29.907153	
53	2	13	10	35.330162	0.000000	674.824965	0.000000	
53	2	5	14	-51.262211	0.000000	1409.643117	0.000000	
54	5	13	13	33.800753	33.211276	572.358814	276.077942	
54	5	5	14	-41.017293	0.000000	882.197635	0.000000	
54	5	2	0	0.000000	-12.603903	0.000000	39.952763	
54	5	6	4	25.610141	0.000000	294.801526	0.000000	
54	5	10	28	0.000000	-11.259958	0.000000	31.820220	
55	3	13	13	30.326583	51.061831	449.233564	654.368509	
55	3	5	9	-39.903749	0.000000	871.234247	0.000000	
55	3	6	0	33.119598	0.000000	562.021346	0.000000	
56	4	13	13	16.211316	37.373132	131.659492	349.606556	
56	4	5	9	-30.127055	0.000000	496.616198	0.000000	
56	4	13	1	0.000000	9.810812	0.000000	24.012502	
56	4	1	38	31.237304	0.000000	524.896499	0.000000	
57	5	13	13	20.560861	35.978456	211.786478	324.000457	
57	5	5	10	-32.798747	0.000000	578.683502	0.000000	
57	5	2	17	0.000000	-30.697717	0.000000	237.636051	
57	5	1	22	0.000000	0.654033	0.000000	0.107742	
57	5	5	24	-16.475263	7.443701	149.024335	13.823096	
58	5	13	9	28.640803	0.000000	435.359268	0.000000	
58	5	5	14	-47.444545	0.000000	1107.437298	0.000000	
58	5	5	7	0.000000	-32.156338	0.000000	259.515187	
58	5	1	19	0.000000	17.464027	0.000000	76.339515	
58	5	15	14	0.000000	18.359019	0.000000	84.364463	
59	2	13	9	33.474620	0.000000	580.854912	0.000000	
59	2	5	15	-41.783554	-6.498806	902.510306	10.637769	
60	4	13	13	32.173020	32.876237	518.560322	270.535831	
60	4	5	16	-39.678467	0.000000	813.862794	0.000000	
60	4	9	24	-15.913725	0.000000	136.457029	0.000000	
